"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr1",66923838,66924015,-0.076667440432952,0.153334880865904,3661,163778,216194,52417,17
"chr6",17987426,17987472,-0.0766597022995855,0.153319404599171,71800,23901,66420,42520,4
"chr2",64989161,64989346,-0.0766546210053457,0.153309242010691,48840,11229,71295,60067,4
"chr2",169362509,169362720,0.0766543809720422,0.153308761944084,50867,93895,141021,47127,12
"chr8",132059796,132060418,-0.0766336373264454,0.153267274652891,82813,167245,169604,2360,6
"chr1",6603704,6603748,-0.0766219401478746,0.153243880295749,591,118407,123648,5242,17
"chr19",41363783,41364735,0.0766137236734831,0.153227447346966,45156,205090,206408,1319,20
"chr16",55323341,55323930,0.0766010895079423,0.153202179015885,33078,207950,218868,10919,14
"chr18",46333028,46333792,-0.0765954593301647,0.153190918660329,40895,73784,123724,49941,12
"chr1",11761926,11762096,0.0765949715702509,0.153189943140502,881,78298,117300,39003,8
"chr1",64743792,64745054,0.0765912277260406,0.153182455452081,3606,11289,155807,144519,7
"chr2",239401418,239402525,0.0765862123336095,0.153172424667219,52848,124263,127787,3525,21
"chr7",37449375,37449388,-0.0765742589777313,0.153148517955463,77077,259033,259624,592,18
"chr2",219514322,219514369,-0.0765649061746705,0.153129812349341,52199,4832,7110,2279,13
"chr9",133554629,133554638,0.0765631358107998,0.1531262716216,86306,185450,302500,117051,5
"chr1",110071311,110071828,-0.076557261987967,0.153114523975934,4446,86049,87970,1922,8
"chr2",71466655,71466886,-0.0765568671086701,0.15311373421734,49031,141483,150895,9413,13
"chr12",42238327,42238534,0.0765558720205464,0.153111744041093,19320,68045,78719,10675,13
"chr1",3412315,3412432,-0.0765469487664522,0.153093897532904,378,106319,159314,52996,4
"chr7",520038,520103,-0.0765386083240199,0.15307721664804,75972,12915,41715,28801,8
"chr19",49581147,49581158,-0.0765384084459392,0.153076816891878,46168,67899,69709,1811,14
"chr8",42207726,42208223,0.0765307021163337,0.153061404232667,81414,168181,172847,4667,9
"chr16",3235272,3235403,0.0765304695915865,0.153060939183173,31436,75508,88936,13429,11
"chr2",27356174,27357159,0.0765278549391519,0.153055709878304,47987,147752,156163,8412,16
"chr3",169821987,169822509,-0.0765230960967849,0.15304619219357,63209,147513,156787,9275,4
"chr12",9116389,9117113,-0.0765189727154673,0.153037945430935,18585,229575,236471,6897,10
"chr16",89817629,89818031,0.0765152257227782,0.153030451445556,34743,119000,263525,144526,6
"chr1",25338389,25338983,-0.0765078171721607,0.153015634344321,1709,138399,154815,16417,6
"chr18",9333976,9334051,0.076485391134035,0.15297078226807,40409,99479,114020,14542,10
"chr11",34438635,34438751,0.0764834386166017,0.152966877233203,14050,4683,7100,2418,11
"chr17",68290157,68290230,0.0764760204481295,0.152952040896259,38902,206361,207933,1573,15
"chr17",39666527,39667985,0.0764751725378702,0.15295034507574,37061,203294,293616,90323,13
"chr1",228274285,228274372,0.0764718658029636,0.152943731605927,8253,145210,286902,141693,4
"chr6",26155168,26158087,-0.0764672772342685,0.152934554468537,71959,237316,254090,16775,20
"chr8",38230983,38231977,0.0764494662946734,0.152898932589347,81264,184703,185292,590,20
"chr5",76623417,76623463,0.0764474163278789,0.152894832655758,68692,130076,143815,13740,7
"chr1",34792993,34793016,0.0764407524288717,0.152881504857743,2323,11804,37998,26195,7
"chr2",64524948,64525472,0.0764386075043166,0.152877215008633,48823,142624,286170,143547,4
"chr14",23436591,23436607,-0.0764376474957265,0.152875294991453,25069,218112,225556,7445,4
"chr1",207052767,207052863,-0.0764121897895659,0.152824379579132,7632,166508,226358,59851,31
"chr21",39314620,39314748,-0.0764112625811829,0.152822525162366,56254,266437,309862,43426,15
"chr5",72816099,72816181,0.0764004087467076,0.152800817493415,68599,93844,141117,47274,15
"chr14",102229126,102229334,0.0763951298082036,0.152790259616407,27374,128720,135073,6354,7
"chr2",176002448,176002681,0.0763907307479245,0.152781461495849,51057,119225,150771,31547,8
"chr19",42199611,42199611,0.0763737485474065,0.152747497094813,45260,297727,302767,5041,5
"chr3",8571351,8571674,-0.0763301580616172,0.152660316123234,59099,152096,230168,78073,4
"chr19",45940543,45940792,0.0763111845254483,0.152622369050897,45697,11182,51200,40019,5
"chr15",89751337,89751531,-0.0763041915802714,0.152608383160543,30348,83430,90157,6728,9
"chr13",41194832,41194842,0.0763026864754614,0.152605372950923,23482,82092,87379,5288,10
"chr19",4769641,4769678,0.0762987863701043,0.152597572740209,42296,7035,7338,304,18
"chr7",23014280,23014405,-0.0762913178792646,0.152582635758529,76699,131958,135639,3682,11
"chr17",2401117,2401292,-0.076290157629837,0.152580315259674,35027,71193,71600,408,17
"chr11",60056035,60056229,0.0762833605774092,0.152566721154818,14714,265149,268862,3714,7
"chr8",47959899,47960716,0.0762767674984155,0.152553534996831,81494,114907,130089,15183,15
"chr6",2764797,2765265,-0.076275700064115,0.15255140012823,71430,47206,47621,416,14
"chr10",99535643,99535967,-0.0762455888101752,0.15249117762035,11344,43122,48272,5151,8
"chr2",95159567,95159863,-0.0762396844986469,0.152479368997294,49463,38989,39016,28,11
"chr11",85647716,85647978,0.0762392817393518,0.152478563478704,16444,185550,187800,2251,10
"chr6",33248841,33249644,-0.0762297633492151,0.15245952669843,72811,48965,49497,533,39
"chr19",42325260,42326176,0.0762285744784894,0.152457148956979,45299,193463,194221,759,15
"chr10",87094106,87094129,-0.0762149080781903,0.152429816156381,10887,263623,271662,8040,7
"chr19",39924526,39924688,0.0762053453201973,0.152410690640395,44969,209534,297069,87536,2
"chr10",125005578,125005653,0.0761929909757219,0.152385981951444,12238,167677,173222,5546,7
"chr11",117231912,117232480,-0.0761891331690141,0.152378266338028,17127,248729,275977,27249,15
"chr7",29806363,29806643,0.0761862902769711,0.152372580553942,76896,40720,64818,24099,8
"chr12",25051398,25051738,-0.0761824721818071,0.152364944363614,19071,94078,199525,105448,4
"chr19",35328872,35329082,-0.0761791180012235,0.152358236002447,44451,112677,193253,80577,5
"chr1",156077265,156077270,0.0761733685836717,0.152346737167343,5680,245654,271905,26252,9
"chr1",35557174,35558291,0.076166312806183,0.152332625612366,2373,38722,39083,362,20
"chr14",51094156,51095663,0.0761598092025989,0.152319618405198,25593,208875,209235,361,22
"chr1",145859122,145859252,-0.0761577642082962,0.152315528416592,4883,60348,61400,1053,11
"chr3",31830209,31830215,-0.0761555137217928,0.152311027443586,59718,243625,272922,29298,3
"chr3",197736898,197737007,0.0761263735969724,0.152252747193945,64102,61118,64741,3624,11
"chr14",99480966,99481145,-0.0761219365109064,0.152243873021813,27135,76165,91917,15753,17
"chr1",229508664,229509231,0.0761203761287499,0.1522407522575,8331,156903,158511,1609,17
"chr1",15060243,15060302,0.0761008374120702,0.15220167482414,995,10596,141158,130563,2
"chr17",7420286,7420336,-0.076092582143072,0.152185164286144,35532,200467,217181,16715,11
"chr2",70978434,70978761,-0.0760901020506539,0.152180204101308,49014,34043,87816,53774,10
"chr9",136926543,136926543,-0.076068342024987,0.152136684049974,86629,286647,301921,15275,2
"chr15",100878943,100879038,0.0760619454129377,0.152123890825875,30678,293038,294037,1000,13
"chr11",1037640,1037836,-0.076061114493238,0.152122228986476,12780,9927,46872,36946,5
"chr9",100098050,100098148,0.0760518393729199,0.15210367874584,84967,220275,229340,9066,4
"chr19",57633098,57633716,0.0760400953456695,0.152080190691339,47134,89259,111438,22180,11
"chr16",2751913,2752529,-0.0760333385754445,0.152066677150889,31318,117338,134158,16821,17
"chr1",155244512,155245068,0.076019945506127,0.152039891012254,5591,5349,95638,90290,10
"chr15",75648437,75648732,0.0760149986650683,0.152029997330137,29785,68265,68565,301,17
"chr1",14598674,14598702,0.0760103509010275,0.152020701802055,990,17746,18199,454,13
"chr12",95073746,95073796,-0.0760095639315474,0.152019127863095,21241,86424,113384,26961,10
"chr2",38778016,38778122,0.0760042010961094,0.152008402192219,48313,89859,149531,59673,7
"chr11",68007258,68008560,0.0759903798956391,0.151980759791278,15753,180312,184716,4405,11
"chr8",26864634,26865346,0.0759678406073192,0.151935681214638,80987,239639,285738,46100,19
"chr10",86943038,86943387,-0.0759525304070091,0.151905060814018,10874,46498,179592,133095,6
"chr7",117872948,117873902,0.0759357264627947,0.151871452925589,78995,187562,190352,2791,12
"chr5",81751365,81751369,0.0759352802607766,0.151870560521553,68837,101342,113707,12366,9
"chr22",17359490,17359663,0.0759268202532816,0.151853640506563,56809,236523,246740,10218,3
"chr12",93377527,93377708,-0.0759216534751235,0.151843306950247,21196,117990,118306,317,6
"chr16",23596434,23596494,-0.0759215774205639,0.151843154841128,32268,207776,210595,2820,7
"chr16",84294732,84295113,0.0759214892389554,0.151842978477911,34293,92076,194021,101946,11
"chr2",186849175,186849276,0.0759188575224894,0.151837715044979,51286,32391,32546,156,10
"chr5",73120073,73120448,0.0759148456710751,0.15182969134215,68607,119387,145660,26274,15
"chr3",43106079,43106095,0.0759130541748009,0.151826108349602,60083,24770,27845,3076,13
"chr6",31826525,31827367,-0.0759076775432807,0.151815355086561,72587,182520,184589,2070,19
"chr3",14947162,14947624,-0.0759028766072284,0.151805753214457,59467,91433,137595,46163,15
"chr11",122422841,122422914,0.0758961633457712,0.151792326691542,17511,234167,289175,55009,2
"chr18",24397983,24398145,0.0758675853475516,0.151735170695103,40650,88590,200011,111422,12
"chr12",123151223,123152001,-0.075858262345094,0.151716524690188,22446,17955,174760,156806,8
"chr10",100987572,100988391,-0.0758579641742673,0.151715928348535,11438,79116,84387,5272,25
"chr2",206274707,206274747,-0.0758540980344604,0.151708196068921,51727,33228,39952,6725,11
"chr8",102238889,102239205,0.0758527107517732,0.151705421503546,82347,103432,114759,11328,11
"chr16",31569269,31569668,-0.0758400226208253,0.151680045241651,32824,2725,15269,12545,7
"chr22",37848760,37848895,0.0758266550738807,0.151653310147761,58042,246387,250064,3678,12
"chr4",38109189,38109752,-0.0758119187642171,0.151623837528434,64996,140285,213161,72877,18
"chr1",27604354,27604992,0.0758066969525626,0.151613393905125,1927,163604,165679,2076,9
"chr2",197786241,197786324,0.0757857483335953,0.151571496667191,51482,13926,13944,19,26
"chr2",29921757,29921972,0.0757790793610318,0.151558158722064,48108,157168,160760,3593,14
"chr2",224039630,224039966,0.075772845309217,0.151545690618434,52293,133482,139137,5656,14
"chr16",89657550,89657777,-0.0757691550603381,0.151538310120676,34691,71183,72112,930,16
"chr3",196215752,196216495,-0.0757493289845101,0.15149865796902,64009,132168,145540,13373,11
"chr16",89093090,89093110,0.0757446695197358,0.151489339039472,34598,236161,251827,15667,12
"chr19",8578853,8578914,-0.0757438712489696,0.151487742497939,42742,206147,213395,7249,4
"chr20",2862919,2863128,-0.075729073518963,0.151458147037926,53293,109025,208892,99868,6
"chr8",26044884,26045693,0.0757176924496892,0.151435384899378,80966,170092,176537,6446,13
"chr17",81891553,81891562,-0.075708328809273,0.151416657618546,40011,139173,208302,69130,14
"chr19",50365750,50365881,-0.07570400793452,0.15140801586904,46280,299378,310318,10941,3
"chr4",185018372,185018800,0.0757027570254568,0.151405514050914,67240,163690,231954,68265,19
"chr10",99732690,99732702,0.0756812689175252,0.15136253783505,11353,188501,192271,3771,17
"chr19",45974015,45974080,0.0756764992202053,0.151352998440411,45699,75283,97154,21872,9
"chr2",100562857,100562863,-0.0756719320423213,0.151343864084643,49694,156035,161699,5665,12
"chr11",27635222,27636078,-0.0756702087512851,0.15134041750257,13898,181885,218645,36761,4
"chr15",34754564,34755210,0.0756651396335545,0.151330279267109,28128,104327,201695,97369,9
"chr5",176646996,176647032,0.0756577575386037,0.151315515077207,71010,155493,162558,7066,11
"chr10",73246233,73247423,0.0756383258066521,0.151276651613304,10541,190500,233364,42865,12
"chr19",7629710,7629802,0.0756381694971336,0.151276338994267,42583,139217,192758,53542,14
"chr2",112137982,112138257,0.0756290149611425,0.151258029922285,49967,64278,94956,30679,6
"chr15",41919322,41919383,-0.0756169529093464,0.151233905818693,28439,495,7245,6751,6
"chr6",33200534,33204431,-0.0756096658730555,0.151219331746111,72806,103681,106559,2879,85
"chr9",124941033,124941338,-0.0755983413239572,0.151196682647914,85623,69491,98145,28655,9
"chr8",67951944,67952534,0.0755939418492593,0.151187883698519,81814,113455,114076,622,10
"chr2",70258016,70258171,0.0755889623015659,0.151177924603132,48981,87473,142985,55513,13
"chr21",44339548,44339850,0.0755848925614541,0.151169785122908,56524,106333,201701,95369,11
"chr16",229346,230047,0.0755787405643276,0.151157481128655,30765,63240,92194,28955,10
"chr14",75546598,75546959,-0.0755646433188417,0.151129286637683,26466,59381,117935,58555,6
"chr7",81770364,81770431,0.0755485137476168,0.151097027495234,77919,184639,198861,14223,11
"chr1",205568624,205568749,0.0755476043744037,0.151095208748807,7507,30074,30899,826,11
"chr3",119035250,119035529,0.0755458054142984,0.151091610828597,61890,130854,160604,29751,12
"chr3",3109995,3110517,-0.075526674556177,0.151053349112354,59040,243247,262758,19512,9
"chr9",128946917,128948108,-0.0755176735518422,0.151035347103684,85930,177377,213646,36270,21
"chr2",81466998,81467075,0.0755070277303073,0.151014055460615,49262,225278,238316,13039,8
"chr2",165794372,165794423,-0.0754777250740855,0.150955450148171,50789,6910,18347,11438,14
"chr16",30535009,30535279,0.075476038830375,0.15095207766075,32648,78503,83991,5489,15
"chr17",3668590,3669017,0.0754741514663281,0.150948302932656,35109,6599,9270,2672,18
"chr1",50423553,50423622,0.0754738156079281,0.150947631215856,3215,11141,33532,22392,12
"chr21",29939773,29939836,0.0754713972277385,0.150942794455477,55869,81926,97520,15595,17
"chr1",109283344,109283795,-0.0754643732529557,0.150928746505911,4356,69775,97072,27298,13
"chr11",60913794,60914014,0.0754556375201355,0.150911275040271,14773,118525,119188,664,11
"chr5",93584790,93584792,-0.0754522871280222,0.150904574256044,68955,11203,20186,8984,3
"chr1",69567909,69567941,-0.0754427628145776,0.150885525629155,3701,28608,29990,1383,16
"chr8",73747727,73748094,0.0754374552760894,0.150874910552179,81898,221822,258098,36277,14
"chr19",18929449,18929555,0.0754348058902578,0.150869611780516,44003,74566,207970,133405,4
"chr4",141636238,141636409,0.0754279786671285,0.150855957334257,66623,91190,93184,1995,15
"chr2",224401939,224402084,0.075425192108701,0.150850384217402,52295,100131,113576,13446,14
"chr7",2526310,2526393,-0.075423659482895,0.15084731896579,76184,43319,43328,10,12
"chr6",111567449,111567480,0.0754165414837874,0.150833082967575,74546,112114,115117,3004,7
"chr1",25246484,25247502,0.0754154382936997,0.150830876587399,1706,138141,150630,12490,15
"chr21",39445688,39445924,-0.0754120578842018,0.150824115768404,56265,262478,266104,3627,14
"chr3",50358821,50359743,0.0754108814896582,0.150821762979316,60719,143781,152612,8832,14
"chr15",72320256,72320940,-0.0753694742442143,0.150738948488429,29573,264963,266314,1352,17
"chr3",44712610,44712637,0.075361311712391,0.150722623424782,60131,32461,33703,1243,13
"chr7",128862587,128863221,0.0753589319994104,0.150717863998821,79202,174190,183441,9252,15
"chr6",150025651,150025785,-0.0753519627605904,0.150703925521181,75354,105050,120069,15020,12
"chr1",29259902,29259906,-0.0753498431190459,0.150699686238092,2055,14575,18412,3838,2
"chr14",104793913,104794315,-0.07534292741198,0.15068585482396,27595,124185,206109,81925,15
"chr5",77957554,77957731,0.0753336892717212,0.150667378543442,68738,36427,79833,43407,8
"chr12",57216564,57216672,-0.075325619998322,0.150651239996644,20513,46796,47001,206,7
"chr6",26204415,26205016,0.075319488060877,0.150638976121754,71966,172531,173439,909,11
"chr12",112012843,112013796,0.0753010699541513,0.150602139908303,21838,86355,94033,7679,11
"chr19",45902760,45903133,0.0752998366066785,0.150599673213357,45691,75328,76662,1335,11
"chr3",109410048,109410135,-0.0752958185463558,0.150591637092712,61705,127858,150203,22346,4
"chr1",32199380,32200269,-0.0752931632787745,0.150586326557549,2167,165774,247227,81454,11
"chr15",96332601,96333138,0.0752909190550072,0.150581838110014,30559,199746,203828,4083,13
"chr15",82986085,82986119,0.0752838323848227,0.150567664769645,30100,52625,54083,1459,11
"chr8",143915973,143916476,0.075280858015088,0.150561716030176,83260,167635,185253,17619,4
"chr18",21112260,21112377,0.0752661219440175,0.150532243888035,40558,220135,233434,13300,19
"chr11",67373951,67374321,0.0752601844703624,0.150520368940725,15662,45921,46410,490,15
"chr17",70167986,70168058,0.0752527259938901,0.15050545198778,38977,228371,230054,1684,9
"chr11",124897905,124898658,0.0752406456569172,0.150481291313834,17650,46687,112391,65705,12
"chr19",18669489,18669610,-0.0752343970968276,0.150468794193655,43968,216340,289023,72684,4
"chr11",73928354,73928383,0.0752242453752902,0.15044849075058,16126,69369,273806,204438,2
"chr8",144507807,144509986,0.0752230153274591,0.150446030654918,83414,172379,179120,6742,18
"chr3",23947291,23947451,0.0752209327186401,0.15044186543728,59627,223073,261950,38878,3
"chr1",27391717,27391765,-0.0752104783824283,0.150420956764857,1916,147345,156723,9379,7
"chr17",76736366,76737578,0.0752071421800602,0.15041428436012,39449,69428,75479,6052,27
"chr8",124171517,124171549,-0.0752050564240249,0.15041011284805,82673,47680,100840,53161,5
"chr2",231781497,231781547,0.0752042991087527,0.150408598217505,52492,234422,246904,12483,15
"chr11",43897246,43897255,0.0751937845253865,0.150387569050773,14154,44624,122631,78008,6
"chr9",1051165,1052573,0.0751866230725498,0.1503732461451,83493,139637,186867,47231,23
"chr15",88467214,88467230,0.0751739472339875,0.150347894467975,30239,196940,200478,3539,21
"chr4",17577051,17577115,-0.0751732983915015,0.150346596783003,64808,33902,37167,3266,10
"chr13",96053675,96053850,0.0751677981196486,0.150335596239297,24175,206594,292960,86367,10
"chr17",58192457,58192888,-0.0751673012580638,0.150334602516128,38448,92219,208045,115827,8
"chr1",204411196,204411444,0.0751656864208955,0.150331372841791,7407,164025,289060,125036,19
"chr16",71626119,71626125,0.0751584359455772,0.150316871891154,33863,280,17634,17355,11
"chr21",36966592,36967195,0.0751574966703499,0.1503149933407,56168,266732,300812,34081,8
"chr17",67377827,67377933,0.075148566917406,0.150297133834812,38874,51360,56860,5501,17
"chr18",50287942,50288094,0.0751443811360841,0.150288762272168,41014,81710,99059,17350,6
"chr19",39480590,39480709,0.0751388422830204,0.150277684566041,44925,202333,240482,38150,7
"chr19",58033633,58033754,0.0751345495888461,0.150269099177692,47180,111046,112645,1600,9
"chr1",111990344,111990512,-0.0751306592342771,0.150261318468554,4559,146778,153857,7080,10
"chr13",114234693,114235038,0.0751283659620467,0.150256731924093,24742,70873,73168,2296,12
"chr6",83430964,83431515,-0.0751148075063193,0.150229615012639,74091,16827,19765,2939,13
"chr20",3204630,3204723,-0.0750826627459292,0.150165325491858,53329,118558,195055,76498,10
"chr1",19596996,19597507,-0.0750781548779767,0.150156309755953,1314,139597,143099,3503,14
"chr6",50713284,50713784,0.0750751970564547,0.150150394112909,73699,103550,124932,21383,5
"chr19",40442389,40445153,-0.0750747251889587,0.150149450377917,45042,201049,205940,4892,21
"chr5",173790957,173791138,-0.0750602649766098,0.15012052995322,70917,226918,233612,6695,7
"chr1",202710613,202710627,0.0750510809231687,0.150102161846337,7258,14400,31100,16701,8
"chr17",74431239,74431392,0.0750453758775092,0.150090751755018,39075,246600,249882,3283,20
"chr17",2054383,2054572,0.0750405938966377,0.150081187793275,34992,198316,199123,808,54
"chr1",81799110,81799475,0.0750390739371195,0.150078147874239,3861,226044,234231,8188,10
"chr2",199955431,199956078,0.0750370063892151,0.15007401277843,51511,99053,99161,109,19
"chr13",77075070,77075076,0.0750265407774375,0.150053081554875,24027,84379,270038,185660,2
"chr17",80543779,80543902,0.075002167118848,0.150004334237696,39818,244209,249604,5396,14
"chr1",18365400,18365496,-0.074987954906164,0.149975909812328,1236,31950,33571,1622,5
"chr21",25572939,25573604,-0.0749879193940059,0.149975838788012,55789,278351,292111,13761,4
"chr14",34713683,34714409,0.0749797665621203,0.149959533124241,25356,268548,295968,27421,21
"chr11",112164165,112164202,0.0749783844221459,0.149956768844292,16949,251565,302577,51013,10
"chr2",43877593,43877918,0.0749683631599334,0.149936726319867,48430,146927,148116,1190,4
"chr16",31135856,31135878,-0.0749600803603745,0.149920160720749,32758,111008,200419,89412,11
"chr7",100823674,100823695,0.0749585687327793,0.149917137465559,78522,182243,189510,7268,5
"chr17",58514389,58514740,0.0749580525125399,0.14991610502508,38498,55115,110134,55020,4
"chr19",35139202,35139508,0.0749491208835836,0.149898241767167,44424,70318,102330,32013,16
"chr19",57363620,57363646,-0.0749472249694471,0.149894449938894,47095,128250,202709,74460,10
"chr12",4537866,4538870,0.0749468706017206,0.149893741203441,18221,94497,122701,28205,12
"chr16",85026356,85027216,0.0749463693923098,0.14989273878462,34339,116707,223734,107028,9
"chr4",87608082,87608364,-0.0749300786798191,0.149860157359638,65911,120100,130275,10176,5
"chr7",94509431,94509635,0.0749148203455404,0.149829640691081,78136,48551,87109,38559,9
"chr11",123653925,123654954,0.0748995394738625,0.149799078947725,17568,46316,50383,4068,12
"chr19",40443421,40444616,0.0748949402732643,0.149789880546529,45042,27683,54202,26520,21
"chr16",85902803,85902874,0.0748892186498487,0.149778437299697,34383,119386,130179,10794,9
"chr8",64379125,64379146,0.0748888605676508,0.149777721135302,81728,117085,117146,62,11
"chr2",6876378,6876838,0.0748833436951393,0.149766687390279,47428,148918,217449,68532,3
"chr17",47841399,47842053,-0.0748800460417922,0.149760092083584,37962,206586,218747,12162,10
"chr5",38845498,38846438,0.0748781828880215,0.149756365776043,68062,92819,96759,3941,14
"chr2",69437479,69438826,0.0748745918752893,0.149749183750579,48935,215291,263742,48452,14
"chr17",45161245,45161803,0.0748524029183193,0.149704805836639,37828,293183,294583,1401,15
"chr3",192727599,192727725,0.0748489665045403,0.149697933009081,63861,142801,143561,761,10
"chr6",10434110,10434134,-0.0748379877248418,0.149675975449684,71641,250765,270842,20078,9
"chr16",75251635,75251749,-0.0748377785110609,0.149675557022122,34022,2234,3938,1705,11
"chr10",101228494,101229558,0.0748354387810052,0.14967087756201,11476,44420,44928,509,19
"chr1",247530969,247532026,-0.0748236461347203,0.149647292269441,8783,32068,144489,112422,9
"chr11",68030464,68030469,-0.0748152691988374,0.149630538397675,15758,177557,200976,23420,12
"chr14",23513269,23513320,0.0748132659528316,0.149626531905663,25076,194513,206745,12233,3
"chr4",155667235,155667526,0.0748121754069897,0.149624350813979,66873,275865,300630,24766,17
"chr1",20553885,20554170,-0.0748096630299482,0.149619326059896,1394,141958,144842,2885,4
"chr11",66678463,66678473,0.0748076798239817,0.149615359647963,15573,215350,227095,11746,11
"chr16",30407043,30407465,0.0748058021581942,0.149611604316388,32625,273669,294486,20818,13
"chr6",45378030,45378349,-0.0748056263987296,0.149611252797459,73586,79859,79897,39,28
"chr15",66781103,66781604,0.0748045662715422,0.149609132543084,29360,197464,203613,6150,4
"chr8",68331669,68331917,0.074802482541077,0.149604965082154,81818,169162,170331,1170,20
"chr1",156420448,156421518,-0.0747936408472594,0.149587281694519,5746,31408,38643,7236,13
"chr15",34318628,34318808,0.0747900868228983,0.149580173645797,28112,86260,97827,11568,6
"chr2",66439927,66440880,0.0747853430148,0.1495706860296,48870,38419,79241,40823,19
"chr17",75784648,75784729,0.0747756375966873,0.149551275193375,39287,254033,260203,6171,20
"chr12",14843591,14843809,0.0747711511612658,0.149542302322532,18869,133444,176312,42869,14
"chr20",23568858,23568888,0.0747629114803775,0.149525822960755,53810,58579,215499,156921,4
"chr3",71288340,71288573,-0.0747560086143359,0.149512017228672,61347,244605,259061,14457,3
"chr11",10294914,10295008,0.0747539186747455,0.149507837349491,13494,173745,173830,86,14
"chr6",52419975,52420634,0.0747285417618174,0.149457083523635,73737,40105,43405,3301,14
"chr19",4182748,4183453,0.0747077000638817,0.149415400127763,42195,194767,206022,11256,11
"chr4",94252129,94253065,-0.0746938527401018,0.149387705480204,65995,254136,270377,16242,6
"chr13",110152362,110152380,-0.074693350396387,0.149386700792774,24450,126451,211161,84711,3
"chr16",14630139,14630366,0.0746850255365823,0.149370051073165,31940,60227,118402,58176,7
"chr10",132186863,132186873,-0.0746810765323835,0.149362153064767,12403,25182,25903,722,13
"chr8",11769475,11770303,0.0746790963463094,0.149358192692619,80552,86278,96238,9961,11
"chr8",143987066,143987150,-0.0746774670332006,0.149354934066401,83285,168977,175703,6727,9
"chr17",48614898,48615191,0.0746741146068148,0.14934822921363,38039,122342,126551,4210,16
"chr1",166154869,166156034,0.0746679893499208,0.149335978699842,6320,32015,143173,111159,8
"chr8",37849767,37849806,0.0746606180840353,0.149321236168071,81238,100519,175369,74851,6
"chr2",74503430,74504249,-0.0746519745625849,0.14930394912517,49176,166146,288263,122118,24
"chr14",49598338,49599252,0.0746300190701877,0.149260038140375,25503,74143,80976,6834,15
"chr3",18443919,18444037,-0.0746270177515068,0.149254035503014,59585,37348,149970,112623,6
"chr1",205943518,205943714,0.0746249487710172,0.149249897542034,7549,159325,166234,6910,4
"chr5",177598877,177599965,0.0746168246019554,0.149233649203911,71126,249394,259455,10062,11
"chr19",36214805,36215543,-0.0746098512427247,0.149219702485449,44622,281248,297800,16553,25
"chr1",209625903,209626008,-0.0746054358434079,0.149210871686816,7702,31282,164743,133462,2
"chr16",90030048,90030137,0.0745909106340781,0.149181821268156,34787,203441,239033,35593,4
"chr6",30719596,30720165,0.0745835795085096,0.149167159017019,72370,168699,174101,5403,23
"chr12",47080013,47080034,-0.0745757034621107,0.149151406924221,19403,57726,58088,363,24
"chr16",276049,276083,-0.0745602358606445,0.149120471721289,30776,14069,19644,5576,10
"chr12",71584098,71584131,-0.0745595187686733,0.149119037537347,20924,275951,276566,616,4
"chr20",37519973,37520717,0.0745524056394328,0.149104811278866,54403,203005,206794,3790,40
"chr10",96829577,96830015,0.0745500166055964,0.149100033211193,11209,270141,271951,1811,3
"chr3",137764664,137765378,-0.0745440923988571,0.149088184797714,62583,117588,155678,38091,17
"chr10",31318770,31319278,0.0745379018367869,0.149075803673574,9667,100638,115543,14906,21
"chr2",85186358,85186374,-0.0745306290684509,0.149061258136902,49292,240465,248678,8214,3
"chr16",87959740,87959758,0.0745263818468759,0.149052763693752,34474,12047,13886,1840,11
"chr11",33161562,33161667,0.0745118575957197,0.149023715191439,13991,170937,184956,14020,12
"chr11",208399,209206,0.0745043176760703,0.149008635352141,12586,170032,186782,16751,13
"chr11",65183170,65183517,0.0745024349284929,0.149004869856986,15292,231285,305953,74669,3
"chr8",64798717,64799855,0.0744951328488653,0.148990265697731,81736,138312,172791,34480,13
"chr5",77087222,77088232,0.0744936984144501,0.1489873968289,68717,17143,22096,4954,15
"chr8",144685857,144685875,-0.0744902668060091,0.148980533612018,83433,24894,27600,2707,6
"chr9",127263383,127263434,0.0744898871615451,0.14897977432309,85690,95011,229796,134786,7
"chr11",68903397,68903408,0.0744809618858072,0.148961923771614,15818,185015,189564,4550,16
"chr15",97560705,97560932,-0.0744626094566484,0.148925218913297,30570,120782,223048,102267,3
"chr13",93225867,93225982,0.0744545679923179,0.148909135984636,24130,221832,276820,54989,4
"chr2",131104813,131104999,-0.0744539737652213,0.148907947530443,50356,142791,145432,2642,14
"chr17",7922837,7923095,0.0744461251659197,0.148892250331839,35665,112970,134001,21032,5
"chr6",53148849,53149391,-0.0744430159177517,0.148886031835503,73772,92477,121131,28655,8
"chr3",43080837,43080978,0.0744408084013642,0.148881616802728,60082,34365,148799,114435,5
"chr8",143553139,143553691,0.0744377751401065,0.148875550280213,83163,190207,197216,7010,11
"chr3",165196649,165196683,-0.0744331560976253,0.148866312195251,63162,90715,95996,5282,15
"chr3",151446503,151446919,0.0744329341547629,0.148865868309526,62934,234423,235821,1399,5
"chr4",175787372,175787450,-0.0744304147961782,0.148860829592356,67089,260266,269013,8748,2
"chr15",80404467,80404478,-0.0744261046355632,0.148852209271126,29991,78721,79181,461,12
"chr10",43076965,43077173,-0.0744245364273148,0.14884907285463,9796,46341,47289,949,9
