"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr14",77271152,77271318,-0.0978134446775382,0.195626889355076,26561,53114,58121,5008,9
"chr2",27663466,27663698,0.0978027153982407,0.195605430796481,48046,151762,158177,6416,23
"chr19",812000,812253,-0.0977968124619125,0.195593624923825,41579,199124,279071,79948,3
"chr1",66751990,66752267,-0.0977882057756689,0.195576411551338,3655,87707,128019,40313,10
"chr19",54873059,54873326,0.0977850630349671,0.195570126069934,46839,210082,217282,7201,3
"chr3",13420152,13420359,-0.0977719025483193,0.195543805096639,59391,21970,89218,67249,8
"chr10",26438140,26438669,0.0977513965948354,0.195502793189671,9547,49510,107585,58076,16
"chr5",177337418,177337454,-0.0977474622110756,0.195494924422151,71057,38390,282936,244547,2
"chr8",113436769,113437258,-0.0977404182042536,0.195480836408507,82498,232383,287743,55361,16
"chr1",100265978,100266077,-0.0977337370334259,0.195467474066852,4224,101078,109527,8450,13
"chr6",12716784,12716960,0.0977294929514329,0.195458985902866,71705,174850,176933,2084,9
"chr13",20702574,20703366,-0.0976743445698869,0.195348689139774,22963,88398,125918,37521,13
"chr9",32636000,32636413,0.0976669222683841,0.195333844536768,83925,270326,283079,12754,3
"chr5",181243531,181244419,0.0651019246600118,0.195305773980035,71362,157501,162866,5366,24
"chr1",3022235,3022553,0.0651017405400998,0.195305221620299,368,33455,38724,5270,10
"chr22",48576519,48576537,-0.0976465976758311,0.195293195351662,58817,16227,116412,100186,3
"chr6",133241323,133241341,-0.0976379442861768,0.195275888572354,74955,47925,48464,540,33
"chr10",123148037,123148192,-0.0976039648081155,0.195207929616231,12178,11030,12219,1190,8
"chr5",51377393,51378369,-0.0976009693196063,0.195201938639213,68221,13679,109745,96067,12
"chr8",78805971,78806247,-0.0975960792302428,0.195192158460486,81965,105804,181372,75569,12
"chr1",169368007,169368284,0.0975899770815344,0.195179954163069,6427,143106,143664,559,14
"chr2",43676331,43676668,-0.0975891663656567,0.195178332731313,48418,150943,249825,98883,9
"chr6",147204958,147205231,-0.0975880896380637,0.195176179276127,75269,233130,240547,7418,14
"chr17",47733044,47733873,0.0650516811858976,0.195155043557693,37945,92895,115491,22597,14
"chr6",154510850,154510916,-0.0975708270861608,0.195141654172322,75475,63948,92444,28497,9
"chr16",56520156,56520212,0.097566906334792,0.195133812669584,33141,125061,126966,1906,13
"chr6",99519630,99519891,0.097560416434219,0.195120832868438,74314,235570,250743,15174,2
"chr8",105798771,105798915,0.0975529815217608,0.195105963043522,82427,109380,198820,89441,2
"chr11",35419052,35420011,-0.0975509328147613,0.195101865629523,14084,5506,8098,2593,20
"chr1",36450438,36450900,-0.0975333606200183,0.195066721240037,2453,94528,98756,4229,14
"chr7",124790699,124790896,-0.0975324672525799,0.19506493450516,79089,166822,169198,2377,9
"chr16",14303350,14303899,-0.0975292288438438,0.195058457687688,31927,15134,72656,57523,8
"chr2",222319838,222320330,-0.097521601810306,0.195043203620612,52254,148715,158202,9488,13
"chr1",202958891,202958893,-0.0974870468315213,0.194974093663043,7278,113464,127899,14436,19
"chr4",81030333,81031439,-0.0974794560849783,0.194958912169957,65783,134840,146288,11449,12
"chr2",178807415,178807964,0.0974461990615565,0.194892398123113,51191,160324,253656,93333,5
"chr1",166154869,166156034,0.0974436021264057,0.194887204252811,6320,32015,143173,111159,8
"chr12",10169501,10169592,0.0974362395029565,0.194872479005913,18644,244426,252449,8024,5
"chr10",86366347,86366542,-0.0974242695395611,0.194848539079122,10850,77851,169163,91313,6
"chr14",37171790,37172667,-0.097418505749534,0.194837011499068,25413,232872,252016,19145,23
"chr11",64229049,64230630,-0.0649428333009688,0.194828499902906,15105,222444,252485,30042,15
"chr6",36441590,36441718,-0.0649401971690391,0.194820591507117,73051,118234,302386,184153,4
"chr19",10430628,10430664,-0.0973764678635449,0.19475293572709,42925,70738,76261,5524,17
"chr1",42455911,42456228,-0.0973751586025953,0.194750317205191,2765,157011,158977,1967,18
"chr6",157292012,157292731,0.064900995298308,0.194702985894924,75533,173636,247635,74000,4
"chr6",112254191,112254280,-0.0973502392407058,0.194700478481412,74588,139560,140117,558,10
"chr9",4666497,4666878,-0.097345885263429,0.194691770526858,83542,275017,277183,2167,12
"chr17",29042746,29042874,-0.0648880391478385,0.194664117443515,36499,262516,302374,39859,11
"chr7",93117995,93118142,-0.0973097692919138,0.194619538583828,78098,139342,170155,30814,3
"chr2",142876362,142876735,0.0972859376430437,0.194571875286087,50479,247300,273237,25938,3
"chr10",9274487,9274927,0.0972822160955917,0.194564432191183,9170,253844,262102,8259,2
"chr2",44939360,44940230,-0.0972730838029809,0.194546167605962,48452,230648,263729,33082,10
"chr4",109730515,109730698,-0.0972716832132791,0.194543366426558,66207,132116,147270,15155,10
"chr2",130756132,130756354,-0.0972713772292375,0.194542754458475,50339,6816,9160,2345,23
"chr8",109691797,109692060,-0.097270414539396,0.194540829078792,82482,168069,178903,10835,11
"chr13",97221738,97222025,-0.0972702405264539,0.194540481052908,24187,109302,122127,12826,12
"chr13",36430464,36430898,-0.097262531114625,0.19452506222925,23386,204842,208526,3685,23
"chr9",77648303,77648338,-0.0972574239310908,0.194514847862182,84445,63641,100405,36765,8
"chr6",32148430,32148814,-0.0972403005845227,0.194480601169045,72661,111876,114775,2900,25
"chr5",39425328,39425505,-0.0972199481430679,0.194439896286136,68104,221136,230341,9206,13
"chr2",172084097,172084773,-0.0648074861110761,0.194422458333228,50951,91621,110307,18687,20
"chr11",124758247,124758758,-0.0972084427964206,0.194416885592841,17630,184318,257886,73569,4
"chr17",15341759,15341868,-0.0971947630256167,0.194389526051233,35954,10828,14805,3978,12
"chr13",110712582,110713136,-0.0971889037684612,0.194377807536922,24487,203726,205069,1344,21
"chr2",44939175,44939745,-0.0647905581611243,0.194371674483373,48452,121715,129571,7857,10
"chr22",44737054,44737366,0.0971840400466566,0.194368080093313,58631,208150,294089,85940,3
"chr4",153759914,153760171,-0.0971669446509806,0.194333889301961,66829,104452,105152,701,8
"chr19",9675103,9675129,0.09716489323356,0.19432978646712,42811,76897,91643,14747,10
"chr3",107430779,107430861,-0.0971525269616792,0.194305053923358,61650,163500,288356,124857,8
"chr7",157568938,157568947,0.0971465877311941,0.194293175462388,80242,135940,288950,153011,3
"chr11",694715,695533,0.0647575731508797,0.194272719452639,12693,4948,19339,14392,26
"chr8",30383603,30385361,-0.0971321931890256,0.194264386378051,81135,110510,171147,60638,18
"chr11",15148246,15148440,0.0971194871451467,0.194238974290293,13642,191532,275533,84002,2
"chr9",14313527,14314159,-0.0971175754504864,0.194235150900973,83699,27035,40088,13054,13
"chr18",37566038,37567093,-0.0970914607814665,0.194182921562933,40831,82040,83747,1708,27
"chr5",135399788,135400336,-0.0970741688016173,0.194148337603235,69636,222973,248242,25270,20
"chr8",41896654,41896663,-0.0970705229196564,0.194141045839313,81391,7375,8434,1060,4
"chr12",53953458,53954923,-0.0647006792402801,0.19410203772084,20103,111483,134685,23203,13
"chr7",50561271,50562386,0.0646991269125674,0.194097380737702,77414,169669,171148,1480,10
"chr2",191014784,191014815,0.0970485360537652,0.19409707210753,51376,221250,237289,16040,10
"chr1",30719311,30719318,-0.0970295823835423,0.194059164767085,2070,118716,147474,28759,16
"chr3",2891916,2892214,0.0970162636885359,0.194032527377072,59034,220426,240879,20454,6
"chr15",39588182,39588603,0.064670400952164,0.194011202856492,28193,244516,307176,62661,4
"chr4",76251098,76251135,0.0970003233929449,0.19400064678589,65703,243410,258935,15526,11
"chr17",50559265,50560077,-0.096998223098165,0.19399644619633,38244,131875,197734,65860,30
"chr19",10451482,10451493,0.096978131204269,0.193956262408538,42927,60783,243384,182602,3
"chr9",97938269,97938635,0.0646507171989009,0.193952151596703,84903,241504,285466,43963,4
"chr2",41953908,41954838,0.0969751133286972,0.193950226657394,48368,270086,300533,30448,8
"chr5",40908293,40908678,0.0646254345383224,0.193876303614967,68125,159506,309952,150447,4
"chr22",17589327,17590510,0.0969370187639153,0.193874037527831,56820,66086,228730,162645,6
"chr19",17605836,17606285,-0.096935896557785,0.19387179311557,43785,123546,127322,3777,5
"chr22",29306036,29306499,-0.096932446450361,0.193864892900722,57482,116967,124053,7087,18
"chr19",44747381,44748668,0.0969131768202646,0.193826353640529,45497,137826,198187,60362,12
"chr6",564052,564561,-0.0645978117306018,0.193793435191805,71389,133625,184309,50685,8
"chr2",199458291,199459045,-0.0968864099694932,0.193772819938986,51494,147937,244949,97013,12
"chr3",126560100,126560132,0.0968844369541748,0.19376887390835,62199,36240,238337,202098,2
"chr14",96797257,96797373,-0.0968754376421529,0.193750875284306,27108,14483,21290,6808,12
"chr11",18599821,18599981,0.0645829334548899,0.19374880036467,13777,224348,282202,57855,4
"chr8",143602184,143602464,-0.0968465090521539,0.193693018104308,83186,120034,173945,53912,3
"chr4",143515143,143515191,0.0968405465140977,0.193681093028195,66645,217689,242550,24862,8
"chr3",108821736,108821939,0.0968349387724234,0.193669877544847,61688,264930,275205,10276,5
"chr8",106270013,106270056,-0.0967989356392066,0.193597871278413,82429,60292,64718,4427,11
"chr5",177425450,177426284,0.0967988615446365,0.193597723089273,71076,148291,216114,67824,13
"chr7",90594844,90595269,-0.0967741420071724,0.193548284014345,78032,223786,227154,3369,17
"chr15",89896735,89897210,0.0967658853841541,0.193531770768308,30360,223527,258595,35069,2
"chr1",61081459,61082086,-0.0644968390253505,0.193490517076051,3528,85781,118470,32690,17
"chr2",54722919,54722983,-0.0966997953936503,0.193399590787301,48639,145125,160548,15424,6
"chr6",47781857,47782103,0.0644660984894643,0.193398295468393,73662,188695,270035,81341,5
"chr11",61102129,61102162,0.0966986267284354,0.193397253456871,14791,169931,171343,1413,8
"chr1",77779431,77779492,-0.0966918256124562,0.193383651224912,3821,256804,262649,5846,13
"chr5",150777880,150778164,-0.0966842275959176,0.193368455191835,70428,136350,147965,11616,5
"chr4",52751512,52751715,-0.0966805571391841,0.193361114278368,65270,35700,81802,46103,12
"chr1",161117845,161117933,0.0966778573487298,0.19335571469746,6136,89064,103335,14272,17
"chr8",61287764,61288130,-0.0966568283328632,0.193313656665726,81691,71633,95236,23604,8
"chr1",162363564,162363946,0.0966485354843947,0.193297070968789,6234,154257,271579,117323,2
"chr12",122399798,122399807,-0.0966404863403149,0.19328097268063,22378,85216,296533,211318,2
"chr1",75616488,75617005,-0.0966338660691561,0.193267732138312,3773,143982,161942,17961,6
"chr1",55039475,55039654,-0.0966165707419134,0.193233141483827,3437,90422,91306,885,13
"chr18",12701570,12701671,0.0966109642097908,0.193221928419582,40501,119265,226933,107669,2
"chr12",38905761,38906942,-0.0966011281660016,0.193202256332003,19274,210422,238398,27977,14
"chr4",174829356,174829376,-0.0965887202297829,0.193177440459566,67082,12322,18788,6467,13
"chr6",31355476,31355983,0.0965642102842793,0.193128420568559,72462,123582,168157,44576,15
"chr18",2960693,2960738,0.09655281915105,0.1931056383021,40277,84814,227663,142850,2
"chr19",7888396,7888546,-0.0965456047802834,0.193091209560567,42636,78888,104675,25788,10
"chr5",43412499,43413107,0.0965451211647956,0.193090242329591,68192,155165,164977,9813,4
"chr1",7842712,7842793,0.0965410396306721,0.193082079261344,639,93818,282045,188228,2
"chr20",50958544,50958781,0.0643502311846495,0.193050693553949,55056,201981,205870,3890,15
"chr1",243345472,243345933,0.0965112813109506,0.193022562621901,8653,248328,254835,6508,2
"chr11",128686487,128688234,-0.0965051635850721,0.193010327170144,17779,45327,48992,3666,20
"chr7",90345941,90346335,-0.0964958272946194,0.192991654589239,78024,172443,179143,6701,10
"chr9",132670244,132671252,0.0964828649976299,0.19296572999526,86193,101237,164585,63349,17
"chr7",105012885,105015379,0.0964693908762178,0.192938781752436,78741,79465,84496,5032,23
"chr10",15719658,15720092,-0.0964338081814455,0.192867616362891,9352,113321,114769,1449,12
"chr15",75712830,75712848,-0.0964207503806892,0.192841500761378,29793,10711,27350,16640,8
"chr1",19664275,19664290,0.0964121765402003,0.192824353080401,1323,142265,164007,21743,14
"chr3",160566505,160566594,-0.0963992941719185,0.192798588343837,63132,267392,271479,4088,15
"chr6",77463510,77464003,-0.0963852443637179,0.192770488727436,74033,42938,45400,2463,19
"chr9",133636185,133636298,0.064242662526218,0.192727987578654,86315,181072,263392,82321,10
"chr9",23822257,23822392,-0.0963559645564853,0.192711929112971,83859,132854,180537,47684,17
"chr1",20553885,20554170,-0.0963530853627478,0.192706170725496,1394,141958,144842,2885,4
"chr4",87799394,87799468,0.0963212386794047,0.192642477358809,65918,96870,144544,47675,7
"chr19",47419642,47420396,-0.0642125431782419,0.192637629534726,45847,91363,200102,108740,8
"chr13",76991185,76991740,0.0962872140966918,0.192574428193384,24020,204475,205640,1166,11
"chr6",28529561,28529593,-0.0962789294533214,0.192557858906643,72124,48232,82395,34164,4
"chr1",38476210,38476403,-0.0962621032448818,0.192524206489764,2555,110588,128931,18344,2
"chr11",10304231,10304795,-0.0641684314234848,0.192505294270454,13495,188403,203133,14731,20
"chr16",68644066,68644107,-0.0962508585130573,0.192501717026115,33672,18131,107499,89369,4
"chr4",105552367,105552649,0.0641562489517311,0.192468746855193,66127,89252,110572,21321,8
"chr7",120989105,120989448,-0.0962328612038896,0.192465722407779,79012,111496,121159,9664,17
"chr16",29746039,29746640,-0.0962233957745375,0.192446791549075,32504,62757,62897,141,12
"chr14",50311555,50312825,-0.0962125713482854,0.192425142696571,25547,205618,230404,24787,17
"chr13",20566083,20567191,0.0641317937578195,0.192395381273459,22961,12609,53813,41205,12
"chr16",69566309,69566630,0.0961839159703541,0.192367831940708,33734,70393,72979,2587,19
"chr19",53132855,53133056,-0.0961771183598461,0.192354236719692,46604,55592,97333,41742,6
"chr11",8594128,8594190,-0.0961603011953266,0.192320602390653,13400,10887,16025,5139,19
"chr11",46936337,46936627,-0.0961522818608867,0.192304563721773,14321,180090,184325,4236,11
"chr17",413305,413402,-0.0961501487223631,0.192300297444726,34813,13404,116910,103507,2
"chr17",46034198,46034200,-0.0961489956192178,0.192297991238436,37889,216692,222605,5914,2
"chr19",48746823,48747195,-0.0961484149963988,0.192296829992798,46025,76008,81083,5076,8
"chr16",4351792,4352062,-0.0961332488930695,0.192266497786139,31565,249956,257633,7678,9
"chr11",3807989,3808236,-0.096132454508453,0.192264909016906,13064,179830,186262,6433,14
"chr12",123383604,123383721,-0.0961257069472988,0.192251413894598,22466,169990,248549,78560,10
"chr11",915337,915377,0.0961169252311064,0.192233850462213,12749,126774,128710,1937,10
"chr17",57608580,57608742,-0.096114447522794,0.192228895045588,38414,196194,279497,83304,3
"chr11",12675427,12675433,-0.0961045067189186,0.192209013437837,13584,110837,113664,2828,3
"chr7",27114325,27114943,0.0961003047132549,0.19220060942651,76803,184663,186284,1622,15
"chr1",113979423,113979434,-0.0960993570412483,0.192198714082497,4642,13534,16908,3375,12
"chr2",178072790,178072946,-0.0960984328378878,0.192196865675776,51132,34563,37282,2720,8
"chr1",216939750,216940167,0.0960973058912089,0.192194611782418,7899,234201,243886,9686,4
"chr16",3018528,3018848,-0.0960618003328556,0.192123600665711,31382,255846,310312,54467,10
"chr17",75032330,75032400,-0.096050517332964,0.192101034665928,39165,202394,289225,86832,2
"chr7",95772380,95772438,-0.0960359219808324,0.192071843961665,78165,66155,179421,113267,7
"chr5",76082993,76083511,-0.0640221591862403,0.192066477558721,68678,157537,267760,110224,7
"chr11",124611094,124611718,0.0640217705546936,0.192065311664081,17607,99764,191512,91749,7
"chr16",56189732,56190058,-0.0960252340786195,0.192050468157239,33115,240563,270090,29528,2
"chr10",96042833,96043291,-0.0960242257063817,0.192048451412763,11177,180701,218642,37942,12
"chr17",1270477,1270854,-0.0960177811688512,0.192035562337702,34884,13114,16991,3878,9
"chr11",99020481,99020753,-0.0960171913545026,0.192034382709005,16644,192374,222821,30448,12
"chr2",27014138,27014251,0.096002756534056,0.192005513068112,47912,263253,264095,843,9
"chr16",9119482,9119529,0.0959959380359597,0.191991876071919,31733,213740,285464,71725,2
"chr11",92969497,92969746,-0.0959678940791108,0.191935788158222,16539,15125,17416,2292,10
"chr2",176149739,176150234,-0.0959538580358399,0.19190771607168,51084,115453,120157,4705,17
"chr4",133148081,133149234,-0.095952440401251,0.191904880802502,66512,1616,8716,7101,16
"chr1",162023885,162023896,-0.095940084334161,0.191880168668322,6227,16649,30904,14256,16
"chr14",36582488,36582498,-0.0959134582034537,0.191826916406907,25403,95458,108394,12937,14
"chr13",95433489,95433498,0.0959112975513787,0.191822595102757,24159,257571,269175,11605,16
"chr15",57306378,57306605,-0.095902588363513,0.191805176727026,28977,294090,297397,3308,7
"chr2",6634674,6635002,0.0959009051496125,0.191801810299225,47416,250004,276392,26389,4
"chr17",50482236,50482696,-0.0958997023777995,0.191799404755599,38223,135386,285612,150227,3
"chr5",176361873,176362133,-0.0958858642298725,0.191771728459745,70967,116764,146553,29790,15
"chr2",58520366,58520710,0.0958790023744968,0.191758004748994,48705,237796,257216,19421,2
"chr6",33248989,33249838,0.0958750917892861,0.191750183578572,72811,178914,179408,495,39
"chr9",21369269,21369546,0.0958652635940171,0.191730527188034,83819,63708,285653,221946,2
"chr12",25051398,25051738,-0.0958614976576165,0.191722995315233,19071,94078,199525,105448,4
"chr14",52313889,52313916,-0.0958573925404531,0.191714785080906,25630,83474,90291,6818,14
"chr8",66428188,66428262,-0.0958455996180132,0.191691199236026,81760,193028,286126,93099,15
"chr10",62374042,62374053,-0.0958432613742515,0.191686522748503,10175,42151,46820,4670,13
"chr19",54573551,54573793,-0.0958253471675691,0.191650694335138,46819,88717,109442,20726,2
"chr11",59477282,59477316,0.0958144886716004,0.191628977343201,14675,179426,245589,66164,2
"chr15",45378803,45378830,-0.0958101072196906,0.191620214439381,28680,18405,99220,80816,14
"chr21",42498271,42499561,0.0638592752361204,0.191577825708361,56429,115596,217227,101632,5
"chr14",54753749,54754620,0.0957859679932994,0.191571935986599,25679,128748,129429,682,8
"chr17",74924092,74924214,-0.095769095358718,0.191538190717436,39147,297926,299679,1754,18
"chr20",43914489,43915679,0.0638415061613659,0.191524518484098,54618,280398,296928,16531,24
"chr10",93566473,93566491,-0.0957595157162312,0.191519031432462,11085,182356,184240,1885,10
"chr17",40015232,40015364,-0.0957582822449449,0.19151656448989,37123,272727,275031,2305,5
"chr3",186635094,186635786,0.09574540091929,0.19149080183858,63691,163451,241615,78165,4
"chr20",226697,227217,0.095714803009239,0.191429606018478,53108,93306,96175,2870,5
"chr5",154478229,154478358,-0.0957098342473265,0.191419668494653,70531,88905,114908,26004,9
"chr12",53995330,53995480,-0.0956778722448572,0.191355744489714,20116,48802,183935,135134,2
"chr22",31970017,31970642,0.0956756475668233,0.191351295133647,57751,231666,277414,45749,7
"chr16",84240444,84240956,0.0637632150708782,0.191289645212635,34291,119223,254691,135469,6
"chr12",47209048,47210487,0.0956442121469273,0.191288424293855,19405,273782,278092,4311,5
"chr4",48906824,48907129,0.063761595930859,0.191284787792577,65243,116082,154628,38547,10
"chr3",196478,196635,-0.0956423914978909,0.191284782995782,59015,90041,109728,19688,23
"chr13",52128295,52129799,-0.0956369573376081,0.191273914675216,23831,130429,135163,4735,19
"chr4",38804996,38805716,-0.095636658106646,0.191273316213292,65023,164236,258449,94214,7
"chr15",31065332,31065854,0.0956307853132243,0.191261570626449,28033,210120,211372,1253,6
"chr3",58236842,58237333,-0.0956247149225712,0.191249429845142,61133,89141,152134,62994,12
"chr1",51836574,51837061,0.0956238445384258,0.191247689076852,3251,243713,274146,30434,5
"chr6",29723391,29724305,0.0637272981453735,0.19118189443612,72220,48731,100249,51519,19
"chr3",187745506,187745795,0.0955870544034737,0.191174108806947,63764,154068,163444,9377,13
"chr17",28614249,28614510,-0.09558215979375,0.1911643195875,36438,249530,261431,11902,9
"chr1",7770408,7771108,0.0955654045946904,0.191130809189381,631,118949,144716,25768,10
"chr8",143716161,143716307,-0.0955566773028078,0.191113354605616,83212,40395,41158,764,9
"chr1",32650688,32651431,0.0955548567254191,0.191109713450838,2213,150994,155394,4401,19
"chr9",124257428,124257506,-0.0955546051483855,0.191109210296771,85571,263941,291459,27519,9
"chr19",35357899,35358122,-0.0955531994649868,0.191106398929974,44458,97270,204958,107689,7
"chr19",36666731,36666977,-0.0636984607745949,0.191095382323785,44648,195280,211778,16499,11
"chr13",27619655,27619731,-0.0955345211623605,0.191069042324721,23149,215411,225597,10187,5
"chr20",12935371,12935443,0.0955343220015222,0.191068644003044,53581,213189,268405,55217,3
"chr15",34336530,34336568,0.0955340975596979,0.191068195119396,28114,57344,58420,1077,20
"chr2",26179297,26179449,-0.0636892484955035,0.191067745486511,47848,126224,261211,134988,4
"chr10",70381619,70381668,-0.0955135517546518,0.191027103509304,10381,11387,13767,2381,17
"chr7",155964892,155965363,0.0954984027092582,0.190996805418516,80200,284035,287899,3865,2
"chr6",44126039,44126237,0.0954931108661268,0.190986221732254,73528,187325,213898,26574,14
"chr16",86509053,86509299,-0.063662015823967,0.190986047471901,34397,210177,296698,86522,14
"chr19",12835417,12836400,-0.0954779850680311,0.190955970136062,43262,131666,137401,5736,14
"chr5",128537535,128538029,-0.0954714635071565,0.190942927014313,69429,286419,287491,1073,17
"chr5",41071303,41071888,0.0954611868700228,0.190922373740046,68132,160967,164202,3236,4
"chr8",64379146,64379173,-0.0954576654876828,0.190915330975366,81728,117146,131431,14286,11
"chr2",228181690,228181694,-0.0954521893824764,0.190904378764953,52378,102497,108269,5773,10
"chr20",3846261,3846393,-0.0954157200158189,0.190831440031638,53396,230884,278317,47434,10
"chr8",68331970,68332108,-0.0954074654135329,0.190814930827066,81818,180161,191836,11676,20
"chr5",93583237,93583941,-0.0954056882383488,0.190811376476698,68954,79028,81209,2182,12
"chr16",73047823,73048506,-0.0953989068851944,0.190797813770389,33950,91886,97361,5476,10
"chr10",102743392,102743670,-0.0953896721996264,0.190779344399253,11602,126004,173109,47106,13
"chr4",101813595,101813605,0.0953876196346963,0.190775239269393,66087,128438,275764,147327,5
"chr2",127343320,127343622,0.0953769477295251,0.19075389545905,50233,238903,254166,15264,4
"chr16",69328726,69328741,-0.0953758371809758,0.190751674361952,33713,255632,303687,48056,6
"chr4",173528445,173531344,-0.0635703908774914,0.190711172632474,67068,125599,131061,5463,31
"chr2",161415889,161416641,-0.0635582302668553,0.190674690800566,50723,142611,148238,5628,20
"chr5",141245301,141245436,-0.0953323802830129,0.190664760566026,70011,13302,15487,2186,14
"chr1",111346097,111346112,-0.0953302016953826,0.190660403390765,4518,11853,34543,22691,15
"chr20",4181835,4181941,0.0635493437449755,0.190648031234927,53414,127666,279094,151429,3
"chr13",45851577,45851769,-0.0953052179167761,0.190610435833552,23602,115131,123542,8412,10
"chr16",28887634,28887640,0.0952910901274385,0.190582180254877,32462,262571,269046,6476,2
"chr2",178396055,178396593,0.063526930349416,0.190580791048248,51144,144438,286700,142263,3
"chr16",29807370,29807760,0.0952848345452947,0.190569669090589,32516,200071,239272,39202,8
"chr20",44714724,44715095,-0.0952814270838658,0.190562854167732,54673,13210,52942,39733,13
"chr1",12715952,12716203,0.0952804179074649,0.19056083581493,959,156713,156738,26,3
"chr6",36677871,36678350,-0.0952752856687388,0.190550571337478,73066,110640,125395,14756,16
"chr8",24956139,24957680,-0.0952751615842213,0.190550323168443,80944,173405,174446,1042,21
"chr2",100417833,100418567,-0.0952586111870458,0.190517222374092,49691,219112,253727,34616,7
"chr1",85202108,85202268,-0.095215600731197,0.190431201462394,3922,104426,132681,28256,12
"chr19",45405866,45406600,-0.0951858642294347,0.190371728458869,45602,86630,94913,8284,17
"chr6",83853059,83853323,-0.0951782367570878,0.190356473514176,74098,176533,177449,917,17
"chr2",46698194,46699057,0.0951587718406401,0.19031754368128,48497,6578,14035,7458,13
"chr11",9139216,9139591,0.0951574676960775,0.190314935392155,13451,215588,224387,8800,3
"chr1",67135139,67135476,-0.0634371836410481,0.190311550923144,3669,164057,239226,75170,6
"chr15",74208976,74210374,0.0951496573807037,0.190299314761407,29665,273957,293499,19543,10
"chr20",48368968,48369075,0.0951483297333496,0.190296659466699,54934,278191,286093,7903,3
"chr8",30155322,30155507,0.0951470284948788,0.190294056989758,81133,130413,174556,44144,11
"chr12",45726826,45729380,0.0951438051393928,0.190287610278786,19368,140700,167521,26822,22
"chr9",119369219,119369774,-0.0951360507305638,0.190272101461128,85371,49478,82023,32546,8
"chr2",169013278,169013381,0.0951229883655447,0.190245976731089,50852,132562,284473,151912,2
"chr17",7022950,7023095,-0.0951117246139036,0.190223449227807,35435,195158,202379,7222,10
"chr15",101055001,101055160,0.0951037690623762,0.190207538124752,30693,198484,251761,53278,4
"chr11",15114604,15114959,-0.0951002578906384,0.190200515781277,13640,14556,17463,2908,12
"chr4",86013907,86014003,0.095085382744446,0.190170765488892,65867,244488,244956,469,2
"chr11",65499011,65499041,-0.0950811290548969,0.190162258109794,15346,22617,25561,2945,11
"chr12",132064747,132064859,0.095076220178026,0.190152440356052,22770,1007,106495,105489,2
"chr1",160031539,160031843,0.0950526058913706,0.190105211782741,6019,156364,156762,399,16
"chr19",44776513,44776587,0.0950524691168836,0.190104938233767,45502,195301,235970,40670,5
"chr3",56916521,56916699,0.09504162013218,0.19008324026436,61061,234749,252384,17636,3
"chr1",62783528,62783811,-0.0950365701254232,0.190073140250846,3568,114223,124797,10575,12
"chr6",33117021,33117111,-0.0950175815803039,0.190035163160608,72780,14304,16655,2352,12
"chr4",73999553,73999785,0.0950164328349269,0.190032865669854,65627,106617,145605,38989,2
"chr12",95551834,95551991,0.0949954125435299,0.18999082508706,21255,214613,248765,34153,10
"chr1",111448032,111449447,0.0949749976306928,0.189949995261386,4528,275523,288901,13379,21
"chr9",133586073,133586204,-0.0949659265169259,0.189931853033852,86313,130214,166862,36649,5
"chr8",40343481,40343808,0.0949385295462326,0.189877059092465,81351,234986,251341,16356,3
"chr6",42915766,42916024,0.0949292664280526,0.189858532856105,73365,81035,93775,12741,7
"chr8",121641379,121641805,-0.0949292411499232,0.189858482299846,82600,86018,88572,2555,8
"chr10",104254498,104254658,-0.0949290120086648,0.18985802401733,11718,236446,245677,9232,15
"chr17",76627224,76627545,0.0949283968382892,0.189856793676578,39424,83987,278650,194664,2
"chr13",98177267,98177310,0.0949247351667097,0.189849470333419,24206,116252,204820,88569,5
"chr11",5735310,5735660,0.0949038651653279,0.189807730330656,13203,108304,272074,163771,2
"chr19",34994457,34994567,-0.0948883471675011,0.189776694335002,44392,249014,280331,31318,4
"chr12",25251419,25251662,-0.0948576643518153,0.189715328703631,19081,100341,105672,5332,22
"chr1",92030163,92030172,-0.0948409964372619,0.189681992874524,4052,82767,94336,11570,12
"chr11",62207405,62207635,0.0948341616311592,0.189668323262318,14907,252528,265751,13224,4
"chr7",122305137,122305543,-0.0948124224789827,0.189624844957965,79032,187887,189360,1474,28
"chr14",100910288,100910550,0.0948035200051373,0.189607040010275,27251,215738,230486,14749,3
"chr16",30894540,30896358,-0.0947985260002962,0.189597052000592,32707,98744,113146,14403,27
"chr5",59276077,59276233,-0.0947968962330674,0.189593792466135,68402,106685,133626,26942,7
"chr7",43877397,43878622,-0.0631969024857101,0.18959070745713,77184,8649,78550,69902,6
"chr19",51391265,51391343,-0.0947817579738177,0.189563515947635,46463,126024,135156,9133,5
"chr17",51165143,51165896,-0.063187705414796,0.189563116244388,38307,136404,194957,58554,18
"chr17",78425488,78425565,-0.0947810130858893,0.189562026171779,39558,11267,292833,281567,2
"chr9",112890544,112890870,-0.0947795348649506,0.189559069729901,85221,94881,115599,20719,12
"chr19",50164479,50164544,0.0947720878234658,0.189544175646932,46259,196723,274820,78098,2
"chr17",1470236,1470503,-0.0947635224935272,0.189527044987054,34894,131898,133953,2056,4
"chr4",153789598,153789918,-0.0947579700770861,0.189515940154172,66831,30625,30696,72,38
